Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_CAC Mid & Small,Change %_CAC Mid & Small,local risk covarience_CAC Mid & Small,向量寬度_CAC Mid & Small,Price_EUR_USD,Change %_EUR_USD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Apr 06, 2011",4048.16,0.0016,0.14854756813896355,0.2239483489762165,0.20999651049732385,0.5528759587731367,0.37118048934601877,-1.2325787594171564,0.4766438515703395,0.26853567352353575,-1.5011144329406922,1335.54,0.0022,3.031103523668329,2.405753134778024,7733.42,0.0017000000000000001,0.22392253362677528,0.000380668307165518,1.4333,0.0077,85.45,0.0055000000000000005,3.549,0.0178,0.921649901200029,-0.027925128070705935,-0.022688729030126337
"Apr 07, 2011",4028.3,-0.0049,0.13386173463690068,-1.5798250738822603,0.20884055186975345,0.4384713434004867,0.15831905103743063,-1.5917165682448682,0.42013067815617233,-0.12297556362830542,-1.4687410046165628,1333.51,-0.0015,3.0208247407218547,13.706859846953193,7684.21,-0.0064,3.158738279648922,-0.020215924989753102,1.4304,-0.002,84.89,-0.006500000000000001,3.549,0.0,1.6867594296209973,-0.006953307599711939,-0.022709160228804842
"Apr 08, 2011",4061.91,0.0083,0.08067624185595172,-1.7021954349446577,0.2070688970011266,0.2817415911381134,0.5148443321782743,0.6273884514173897,0.34803793758471807,-0.6643005039620196,1.2916889553794093,1328.17,-0.004,3.0582756725419182,-49.74120411545391,7716.95,0.0043,0.3471029269599213,0.0014925425859276616,1.4481,0.0124,84.75,-0.0017000000000000001,3.583,0.0096,1.0095429198892303,0.05821140283734304,0.003005554610917477
"Apr 11, 2011",4038.7,-0.005699999999999999,0.0897436348717836,-0.9259356078946098,0.20182584389308997,-0.1336470482268579,0.5601412496122754,0.8364343332069533,0.26092836628607774,-1.361844055867512,2.1982783890744653,1324.46,-0.0028000000000000004,3.0493182127055554,11.863797254869496,7696.13,-0.0027,0.8489210189717595,-0.0022920867512237508,1.4435,-0.0032,84.45,-0.0034999999999999996,3.587,0.0011,0.3176464425291897,0.07062584764148624,0.03795367078838324
"Apr 12, 2011",3976.6,-0.0154,0.14048446177424753,0.7006907843155444,0.18686683916347324,-1.4139885015611802,0.49438252672161354,0.46043581127164795,0.20871028043331405,-1.7851854779081022,2.2456212891797502,1314.16,-0.0078000000000000005,3.025963353016375,30.692022409133187,7581.64,-0.0149,-5.205155166830358,0.07755681198577233,1.4477,0.0029,83.76,-0.008199999999999999,3.492,-0.0265,-0.009321204262655813,0.033201673994274844,0.05502340751295293
"Apr 13, 2011",4006.23,0.0075,0.15834612720240435,1.119484144784477,0.16258341729385375,-3.316050761399801,0.5349293877453213,0.4956568688190336,0.20551891289094978,-1.822291159816406,2.3179480286354397,1314.41,0.0002,3.0479302500741774,-28.873509161745915,7639.44,0.0076,-3.035016673706081,-0.023066126720166214,1.4441,-0.0025,83.74,-0.0002,3.458,-0.0097,-0.13767013260329372,0.04061164929397007,0.0783353364281168
"Apr 14, 2011",3970.39,-0.0089,0.1652916694815562,0.977734736650574,0.15004789130211238,-2.9991148005318,0.6231905866491995,1.5605295251646911,0.2822791275953612,-1.2734532705004484,2.8339827956651398,1314.52,0.0001,3.0204104920427226,36.17527232750763,7608.33,-0.0040999999999999995,-1.2342633830288163,0.005060479870418146,1.4489,0.0033,83.67,-0.0009,3.496,0.011000000000000001,-0.8365739176727627,0.055368797214117166,0.09375203965848464
"Apr 15, 2011",3974.48,0.001,0.14057233013648174,0.056982672251290827,0.1494082210800858,-2.4067411875583313,0.46932780200834573,-1.119230964768838,0.3407340597446219,-0.8601526343094871,-0.259078330459351,1319.68,0.0039000000000000003,3.011699806013579,11.495318138940547,7622.83,0.0019,-0.48161880110326616,-0.0009150757220962057,1.4432,-0.0039000000000000003,83.14,-0.0063,3.413,-0.023700000000000002,-0.25897593726630175,0.10678768187936011,0.10847236732254709
"Apr 18, 2011",3881.24,-0.0235,0.19715282397165912,1.579733028539673,0.15089836140158783,-1.965642530019776,0.36963045830155294,-1.3884049937162302,0.3785147604904143,-0.5698704170542863,-0.8185345766619438,1305.14,-0.011000000000000001,2.973811238641065,49.44988482056306,7500.97,-0.016,1.1678996183160257,-0.018686393893056413,1.4234,-0.0137,82.48,-0.008,3.38,-0.0097,0.6578835924340609,0.037855202237678215,0.07463854369606748
"Apr 19, 2011",3908.58,0.006999999999999999,0.20706772805051013,1.205472406447588,0.15298444812601394,-1.6364327388702224,0.43959226809228197,-0.49519318857796973,0.4047481955462287,-0.3542443196955681,-0.14094886888240166,1312.62,0.005699999999999999,2.9776934680257807,-5.095891934965493,7541.58,0.0054,0.7495346382181415,0.004047487046377965,1.4337,0.0072,82.77,0.0034999999999999996,3.365,-0.0044,1.2300835458945034,0.013290815020629593,0.04667240730261735
"Apr 20, 2011",4004.62,0.0246,0.28470433084166463,1.5678795088660025,0.17567329635613826,-0.6743333105569185,0.8681689784021976,1.582147855352034,0.40392522353225696,-0.3160736961086731,1.8982215514607073,1330.36,0.013500000000000002,3.010177696262666,-43.21571787722269,7671.78,0.0173,1.3612661998427766,0.023549905257280034,1.4518,0.0126,82.5,-0.0033,3.408,0.0128,0.9784679631707274,-0.11144548327678716,-0.025698928931496945
"Apr 21, 2011",4021.88,0.0043,0.27380512047805106,0.8958340121552593,0.1694669702331401,-0.8298072028490637,0.94174279283625,1.2182566932269059,0.39863836950259657,-0.29676035417657054,1.5150170474034765,1337.38,0.0053,3.0072828964093974,3.8714474277644513,7691.27,0.0025,1.0845699084806701,0.0027114247712016755,1.4552,0.0023,81.87,-0.0076,3.394,-0.0040999999999999995,0.941670185357098,-0.14346955398065547,-0.0903249001982778
"Apr 27, 2011",4067.72,0.0055000000000000005,0.13539289493913642,-1.5650779070276473,0.17118988072651345,-0.6128706608718639,1.0103913535929159,0.9710533278624001,0.39232204670744697,-0.20833488104386944,1.1793882089062695,1355.66,0.0062,3.000545859581311,2.852311837534671,7773.54,0.0028000000000000004,0.31372586058806573,0.0008784324096465842,1.4777,0.0091,82.26,0.010700000000000001,3.357,0.014499999999999999,-0.4691233596025224,-0.046496691701394005,-0.14611182297159492
"Apr 28, 2011",4104.9,0.0091,0.133820312359522,-1.1037224766833682,0.17343865804734296,-0.4607995013811602,1.2446533011657899,1.4101775788746245,0.3872512248423513,-0.17215024779258423,1.5823278266672087,1360.48,0.0036,3.0172439139127363,-22.717368956818063,7797.56,0.0031,0.9715872930463136,0.003011920608443572,1.4824,0.0032,81.62,-0.0078000000000000005,3.316,-0.012199999999999999,-1.3143518812828083,-0.05219934402504865,-0.13873757473666637
"Apr 29, 2011",4106.92,0.0005,0.04920585331035339,-1.2619956361974936,0.17104534578815486,-0.492954944624499,1.5604493206299745,1.4105609282661546,0.38026095969653245,-0.14880552083263887,1.5593664490987935,1363.61,0.0023,3.0117995614581883,7.4239734505463275,7820.88,0.003,-2.006183447386988,-0.006018550342160964,1.4802,-0.0015,81.19,-0.0052,3.29,-0.0078000000000000005,-1.6234759923451108,0.05510824380125649,-0.06894475045326759
"May 02, 2011",4108.77,0.0005,0.059188715140641585,-0.7912385237030239,0.1670744570858344,-0.5858543992009164,1.427409330685475,0.6919949722209745,0.37180389756587534,-0.1386694536012936,0.8306644258222681,1361.22,-0.0018,3.0184466875303038,-9.04820095188552,7859.53,0.0049,2.916528342025576,0.014290988875925321,1.4827,0.0017000000000000001,81.24,0.0005,3.281,-0.0027,-1.5229317341469013,0.06811733661594646,-0.0030295147408075374
"May 03, 2011",4096.84,-0.0029,0.07517882680648862,-0.3726451127079093,0.15808818591632895,-0.881979883649624,0.6551166537918294,-1.4625600339847813,0.3585865690080048,-0.18000454783350697,-1.2825554861512742,1356.62,-0.0034000000000000002,3.0198876619834594,-1.9548547626395703,7804.3,-0.006999999999999999,-104.93579693247104,0.7345505785272972,1.4828,0.0001,81.04,-0.0024,3.251,-0.0091,-0.7678041981509983,0.07911065520223536,0.06373216149749547
"May 04, 2011",4043.13,-0.0131,0.12708730857170597,0.9761545011267398,0.16504225296316666,-0.4992499939068094,0.6210748414828288,-1.0973860344489748,0.3374419848444271,-0.33574108788555146,-0.7616449465634233,1347.32,-0.0069,3.0008683905827866,25.6250447435541,7739.15,-0.0083,31.197986859025683,-0.2589432909299132,1.4824,-0.0003,80.59,-0.0055000000000000005,3.221,-0.0092,-0.04836264972935361,0.039008317136446174,0.07719942247040973
"May 05, 2011",4004.87,-0.0095,0.0974441378431766,0.5059040175193023,0.16849576849286158,-0.25670660336952456,0.4965072822880077,-0.9105942620742111,0.31089056352783023,-0.6082957381520272,-0.3022985239221839,1335.1,-0.0091,2.99967792674706,1.5893882670784478,7734.13,-0.0006,0.0333503263737861,-2.0010195824271657e-05,1.4541,-0.0191,80.32,-0.0034999999999999996,3.152,-0.021400000000000002,0.24095005306596456,0.0857756219356286,0.10159879144433186
"May 06, 2011",4058.01,0.013300000000000001,0.16267149719603619,1.4095244358415189,0.17532671607151334,0.20071636868041168,0.657239408658475,-0.3066465541312368,0.2797408456290487,-0.9801859982804505,0.6735394441492137,1340.2,0.0038,3.027913744217281,-37.84164257358998,7799.84,0.0085,-0.5218833326717618,-0.0044360083277099754,1.431,-0.0159,80.63,0.004,3.15,-0.0006,0.47124399542028655,0.01741482027392449,0.0757722203583508
"May 09, 2011",4007.26,-0.0125,0.17414848836553248,1.1154575330902705,0.18025080684540928,0.6385668076659569,0.6666328447030813,0.66845454220609,0.24587637371804807,-1.350630335029235,2.019084877235325,1346.29,0.0045000000000000005,2.9765206604817687,69.189994702283,7810.78,0.0014000000000000002,0.372567144382504,0.0005215940021355056,1.4364,0.0038,80.17,-0.005699999999999999,3.157,0.0022,0.3693913386621286,-0.0036353319890123914,0.043207104619932046
"May 10, 2011",4052.51,0.0113,0.21009597806716815,1.2844910230405153,0.1824296366158456,1.005352440362548,0.6896900365860748,0.828378090932714,0.21002898042420506,-1.6522305675257538,2.480608658458468,1357.16,0.008100000000000001,2.9860222818238085,-12.895220420562964,7879.84,0.0088,2.9363936441631244,0.025840264068635495,1.4407,0.003,80.97,0.009899999999999999,3.213,0.0177,-0.07873841039050339,-0.06399433261812709,-0.008187836559682915
"May 11, 2011",4058.08,0.0014000000000000002,0.18611802706884686,0.47435903037650345,0.18125279816351875,1.1745745969484034,0.6700531613196857,0.4313823453478735,0.177767138931284,-1.8815652627173063,2.31294760806518,1342.08,-0.0111,3.0237243681449693,-50.5992160099031,7871.55,-0.0011,0.0711986173232045,-7.831847905552495e-05,1.4197,-0.0146,81.04,0.0009,3.156,-0.0177,-0.3743124763296214,-0.05069336690972512,-0.0306709655490304
"May 12, 2011",4023.29,-0.0086,0.18306480819644178,-0.008817477043445252,0.1749378500165732,0.7122773754428869,0.2789664323499306,-1.7848025890464558,0.1656972651356616,-1.914311009459192,0.12950842041273614,1348.65,0.0049,2.9831980128276423,54.65586909871308,7819.1,-0.0067,-2.076980254037931,0.013915767702054138,1.4243,0.0032,81.01,-0.0003,3.226,0.0222,0.06644505377264798,-0.050954006985995226,-0.05110895856835865
"May 13, 2011",4018.85,-0.0011,0.1470042856518136,-1.4523109757096984,0.17311903662539618,0.487349345826077,0.36160366692583146,-0.8723843247570182,0.16576867854092062,-1.8132904008913318,0.9409060761343135,1337.77,-0.008100000000000001,3.00414122009015,-28.0171943795649,7815.1,-0.0005,0.05924218583989679,-2.9621092919948394e-05,1.4121,-0.0086,80.79,-0.0028000000000000004,3.169,-0.0177,0.4164661949937749,-0.008285722603488282,-0.04136775442163537
"May 16, 2011",3989.82,-0.0072,0.12628268289832936,-1.3221019569236152,0.17203430410669168,0.30353807349026285,0.5310762876392524,0.13565082840041523,0.15192983029442714,-1.74196638361277,1.877617212013185,1329.47,-0.0062,3.0010605730102973,4.0956278732514875,7777.79,-0.0048,-2.0574736759179615,0.009875873644406214,1.4154,0.0023,80.86,0.0009,3.147,-0.0069,0.8093201519794737,0.03286009838020598,-0.011370375097984747
"May 17, 2011",3941.58,-0.0121,0.08803842342977299,-1.4152787285602348,0.17751930599233423,0.8188571191995362,0.6512675249703992,0.8786674705870496,0.13540300138543404,-1.668523948183283,2.547191418770333,1328.98,-0.0004,2.9658685608511792,46.76948031922484,7709.89,-0.0087,-1.4927644882092985,0.012987051047420897,1.4238,0.0059,81.5,0.0079,3.114,-0.0105,0.6463198610924203,0.09742003368998055,0.03935681167071248
"May 18, 2011",3978.0,0.0092,0.13273310061925023,-0.07818928456995503,0.15784257480493857,-1.6721156841234215,0.5464582944266917,0.4822803954491316,0.12379197973795666,-1.5657282334070046,2.0480086288561363,1340.68,0.0088,2.9671509980010145,-1.7193378380407012,7741.61,0.0040999999999999995,7.296336291803563,0.029914978796394605,1.4246,0.0006,81.73,0.0028000000000000004,3.184,0.0225,0.33672020538012604,0.06722187660739096,0.06453031706751944
"May 19, 2011",4027.74,0.0125,0.1664955134530658,1.1827208274930339,0.1616498555194952,-1.3916000615627997,0.46151244849211576,-0.45522326550735354,0.11025707842747967,-1.5035727539764605,1.048349488469107,1343.6,0.0022,2.9977225364691873,-41.075919085837086,7773.12,0.0040999999999999995,0.8533066516405415,0.00349855727172622,1.4314,0.0048,81.73,0.0,3.173,-0.0034999999999999996,0.012560108969218234,0.031835792571735994,0.06622050481435524
"May 20, 2011",3990.85,-0.0092,0.18004309484120742,1.14194630458383,0.1409220792532264,-2.9765572879658744,0.5744636174114717,0.31198361072283515,0.1528255756725417,-1.011552131100032,1.323535741822867,1333.27,-0.0077,2.993279680784837,5.923526198273521,7758.43,-0.0019,0.1685623972567117,-0.00032026855478775227,1.4155,-0.0111,81.71,-0.0002,3.147,-0.008199999999999999,-0.4035819780170702,0.018500335443508764,0.05982486723639088
"May 23, 2011",3906.98,-0.021,0.2284037740493795,1.318284533551883,0.15793800149359072,-1.1093175654649967,0.8340264537673154,1.567116899523235,0.15831702284115512,-0.8709415883979967,2.4380584879212317,1317.37,-0.011899999999999999,2.965742350288833,36.27685307552065,7656.99,-0.0131,1.7898846976121616,-0.023447489538719318,1.4051,-0.0073,81.97,0.0032,3.129,-0.005699999999999999,-0.6739090813098828,-0.06076262233373547,0.008498370437108688
"May 24, 2011",3916.88,0.0025,0.21961680263586392,0.8690273588166526,0.15636791028987068,-1.1520913632756324,0.6239699119906319,0.11395539580611808,0.1643867967449796,-0.7330501074114827,0.8470055032176007,1316.28,-0.0008,2.9757194517883736,-13.1326591618149,7680.12,0.003,0.8014456142047223,0.0024043368426141668,1.4104,0.0038,82.05,0.0009,3.116,-0.0042,-0.3719762434758613,-0.07041125438640355,-0.03625290887029317
"May 25, 2011",3928.99,0.0031,0.20521570115368853,0.2010160370433823,0.15515605319195658,-1.1497207287707378,0.41544647178962796,-1.0148198330110816,0.1703890195520647,-0.5983079913491766,-0.416511841661905,1320.47,0.0032,2.9754481358910083,0.35826450299418866,7666.43,-0.0018,1.479721100341822,-0.0026634979806152794,1.4087,-0.0012,82.03,-0.0002,3.132,0.0051,0.14593824957101872,-0.0635279260228819,-0.05826720209583455
"May 26, 2011",3917.22,-0.003,0.15837715744386877,-1.3835792198740466,0.149849649912662,-1.453969001018908,0.4584142612380206,-0.7464444240227903,0.17979278333335308,-0.4242735158959457,-0.3221709081268446,1325.69,0.004,2.954853698828534,27.30183926935115,7676.73,0.0013,0.3648180430189008,0.00047426345592457104,1.4139,0.0037,81.14,-0.0109,3.059,-0.0233,0.5158877487132641,-0.0033861948812865528,-0.04334034346221957
"May 27, 2011",3950.98,0.0086,0.1811037161407794,-0.6073828214285497,0.1545384939271221,-0.947338743878147,0.45580294601407606,-0.5843588887287534,0.18354378095434015,-0.3001310474995902,-0.2842278412291632,1331.1,0.0040999999999999995,2.9682067463000528,-17.774241489338692,7719.26,0.0055000000000000005,0.42659159808835523,0.002346253789485954,1.4324,0.0131,80.8,-0.0042,3.072,0.0042,1.018872409836902,-0.020556086642485788,-0.03799580078642256
"May 31, 2011",4006.94,0.0163,0.1274387853049456,-0.42719746509174755,0.1673295041149899,0.17191501817967372,0.8088452713882162,0.8589075101952945,0.18609565739301154,-0.0632445734462617,0.9221520836415562,1345.2,0.0106,2.978694617900684,-14.108284877168899,7800.7,0.008100000000000001,0.9984658317578029,0.008087573237238205,1.4396,0.008100000000000001,81.36,0.006,3.059,-0.0008,-0.06616973348195464,0.0616698830426331,0.03990312009811833
"Jun 01, 2011",3964.81,-0.0105,0.1676268355604198,0.6070113915319537,0.16508773170013188,-0.01950883227099387,0.6783559988839519,0.07765240376310514,0.1860948460877132,0.0776183196289814,3.408413412374356e-05,1314.55,-0.022799999999999997,3.0160967631508884,-49.16699003865597,7787.24,-0.0017000000000000001,0.3017231691468772,-0.0005129293875496913,1.4314,-0.005699999999999999,80.94,-0.0051,2.944,-0.037599999999999995,-0.35599270347112555,0.014258949208003913,0.04019800963761708
"Jun 02, 2011",3889.87,-0.0189,0.22489309460274678,1.2231596220245846,0.17465452214375426,0.7594442513903612,0.9072094311878371,0.8120819131730002,0.18875544529857557,0.3276092597177975,0.4844726534552027,1312.94,-0.0012,2.9627172604993373,70.08408421132754,7720.39,-0.0086,-0.7089037311374293,0.006096572087781893,1.4491,0.0124,80.89,-0.0007000000000000001,3.031,0.0296,-0.8612621371636948,-0.06355919258321005,0.006342939456954522
"Jun 03, 2011",3890.68,0.0002,0.20888705081933634,0.7859164329007912,0.1660069741718227,0.07271060016167782,0.9763945527709577,1.0342219174378469,0.18526852096190546,0.4636681827532986,0.5705537346845483,1300.16,-0.0097,2.992462466158011,-38.673526589181165,7715.44,-0.0006,-0.06431965669551824,3.8591794017310943e-05,1.4637,0.0101,80.27,-0.0076,2.991,-0.0132,-1.5959324581764691,-0.05486612860423684,-0.0065267072831941275
"Jun 06, 2011",3864.5,-0.0067,0.2101871166365817,0.5607336817730983,0.16240439876075433,-0.16733035531537976,0.6335985703275022,-1.1464008337507452,0.17661457193478688,0.35643638712858944,-1.5028372208793346,1286.17,-0.0108,3.004657238156698,-15.684549901550781,7691.82,-0.0031,0.746049569542705,-0.0023127536655823855,1.4577,-0.0040999999999999995,80.12,-0.0019,2.997,0.002,-1.1269955738569186,-0.06373918738936857,-0.04135864733759306
"Jun 07, 2011",3871.92,0.0019,0.13394924411880796,-1.4715666871123234,0.15566245972751763,-0.697720308962422,0.5950316227552607,-0.9481722494183206,0.1652985498749716,-0.022003796636935195,-0.9261684527813854,1284.94,-0.001,3.0133080143819946,-11.115728402932746,7684.69,-0.0009,-0.11956654622441129,0.00010760989160197016,1.4691,0.0078000000000000005,80.19,0.0009,3.0,0.001,-0.5819678982991973,0.028743687297763137,-0.0264157369310076
"Jun 08, 2011",3837.98,-0.0088,0.13151241766464492,-1.1115419515194234,0.15671052663396523,-0.5225205287562925,0.7194082159942577,-0.27899020940856245,0.1516012873306711,-0.5845282111829345,0.30553800177437207,1279.56,-0.0042,2.9994529369470757,17.728402882624778,7600.78,-0.0109,1.411623440031974,-0.015386695496348517,1.4577,-0.0078000000000000005,79.87,-0.0039000000000000003,2.946,-0.018000000000000002,-0.2989821887094336,0.05165770272747036,0.0012843356236915682
"Jun 09, 2011",3878.65,0.0106,0.122133680858312,-0.8863569114785627,0.16192921552982728,0.09735082827830482,0.7020695739258576,-0.15573891809405588,0.14334358407389908,-0.8887105457567817,0.7329716276627258,1289.0,0.0074,3.0090380139643136,-12.355164275219522,7629.67,0.0038,-0.7961597974406864,-0.0030254072302746083,1.4508,-0.004699999999999999,80.36,0.006,2.997,0.0173,-0.23800585884598258,0.07816393780341052,0.038963716642185786
"Jun 10, 2011",3809.3,-0.0179,0.17232215179715,0.49736571476206864,0.17167419724582958,1.197332746091094,0.5841235218712377,-1.0205488814594235,0.14181372037607984,-0.8839676452751096,-0.13658123618431384,1270.98,-0.013999999999999999,2.997136068230814,15.127134988363196,7553.3,-0.01,0.9066871102696813,-0.009066871102696814,1.4348,-0.011000000000000001,80.33,-0.0003,2.973,-0.008,0.22702318680952194,0.029952351519834303,0.048253581101884796
"Jun 13, 2011",3807.61,-0.0004,0.17232215179715,1.0768267477742488,0.1709661379214886,1.1324990358838158,0.3814360576152257,-1.5950647000857285,0.14075592429820047,-0.8904243458594164,-0.7046403542263121,1271.83,0.0007000000000000001,2.993804203391963,4.237565657996129,7536.25,-0.0023,-0.47271011367762283,0.0010872332614585325,1.4417,0.0048,80.2,-0.0016,2.984,0.0037,0.42094670174024096,0.03336956632003274,0.05924378886996959
"Jun 14, 2011",3864.58,0.015,0.21517425496559758,1.4080373415317082,0.1772775914238814,1.8506118622775385,0.5916854325831737,-0.030113631243329653,0.14038006949005283,-0.9277410015382286,0.8976273702948989,1287.87,0.0126,3.0007531816099453,-8.94938057759282,7604.35,0.009000000000000001,5.388539125632163,0.04849685213068947,1.4441,0.0017000000000000001,80.51,0.0039000000000000003,3.099,0.0385,0.10651828888177495,-0.008798981649176418,0.04368234189985007
"Jun 15, 2011",3806.85,-0.0149,0.23389836254236585,1.1669821495356267,0.17963741639319203,1.81020995568571,0.6900584378112464,0.7792957253685885,0.15465110098029541,-0.4077640327855392,1.1870597581541276,1265.42,-0.0174,3.0083687629403673,-9.636908927142485,7542.98,-0.008100000000000001,0.42223970380747355,-0.0034201416008405364,1.4168,-0.0189,80.85,0.0042,2.967,-0.0426,-0.49272966984619954,-0.039416819580019885,0.011311422570230684
"Jun 16, 2011",3792.31,-0.0038,0.20777117220634822,0.27420430139653096,0.17114154806382992,0.8705761477819646,0.43266638754314646,-0.818678100043857,0.1579981681998321,-0.444480559260634,-0.374197540783223,1267.64,0.0018,2.991630115805749,21.21857865372749,7468.94,-0.0098,-3.130982798987129,0.03068363143007386,1.4213,0.0032,80.58,-0.0033,2.926,-0.0138,0.11853572511811727,-0.0048088855199923675,0.002664668024633332
